site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P396 17JUN14 2017.4511 57918 1953 3 -123.8  -1795 -0.333509   5019342  0.293743    54  0.564884  0.0083 0.001162 0.001520 0.005723 -0.023761  0.155859 -0.177376  45.3095130430 -123.8228964523    54.56488
P396 17JUN15 2017.4538 57919 1953 4 -123.8  -1795 -0.335955   5019342  0.293172    54  0.569618  0.0083 0.001247 0.001589 0.006196  0.007773  0.146321 -0.236098  45.3095130376 -123.8228964840    54.56962
P396 17JUN16 2017.4565 57920 1953 5 -123.8  -1795 -0.338083   5019342  0.291547    54  0.565636  0.0083 0.001486 0.001800 0.007382 -0.026896  0.160301 -0.242757  45.3095130226 -123.8228965115    54.56564
P396 17JUN17 2017.4593 57921 1953 6 -123.8  -1795 -0.332331   5019342  0.287286    54  0.576852  0.0083 0.001270 0.001631 0.006141  0.009218  0.140309 -0.163671  45.3095129839 -123.8228964387    54.57685
P396 17JUN18 2017.4620 57922 1954 0 -123.8  -1795 -0.327385   5019342  0.288985    54  0.569388  0.0083 0.001260 0.001606 0.006246 -0.016036  0.181692 -0.183519  45.3095129988 -123.8228963761    54.56939
P396 17JUN19 2017.4648 57923 1954 1 -123.8  -1795 -0.334525   5019342  0.293466    54  0.571528  0.0083 0.001223 0.001525 0.005839 -0.005893  0.131535 -0.108455  45.3095130388 -123.8228964676    54.57153
P396 17JUN20 2017.4675 57924 1954 2 -123.8  -1795 -0.334394   5019342  0.290616    54  0.572741  0.0083 0.001237 0.001556 0.005966 -0.027419  0.179968 -0.144443  45.3095130128 -123.8228964664    54.57274
P396 17JUN21 2017.4702 57925 1954 3 -123.8  -1795 -0.334106   5019342  0.289727    54  0.569263  0.0083 0.001218 0.001571 0.005891 -0.033106  0.115896 -0.165261  45.3095130045 -123.8228964632    54.56926
P396 17JUN22 2017.4730 57926 1954 4 -123.8  -1795 -0.333950   5019342  0.291043    54  0.567099  0.0083 0.001218 0.001577 0.005809 -0.019153  0.091747 -0.187705  45.3095130160 -123.8228964617    54.56710
P396 17JUN23 2017.4757 57927 1954 5 -123.8  -1795 -0.333122   5019342  0.295667    54  0.565857  0.0083 0.001124 0.001459 0.005422 -0.004703  0.147829 -0.149983  45.3095130572 -123.8228964516    54.56586
P396 17JUN24 2017.4784 57928 1954 6 -123.8  -1795 -0.333731   5019342  0.293856    54  0.568157  0.0083 0.001209 0.001580 0.005952 -0.046763  0.202175 -0.152406  45.3095130406 -123.8228964598    54.56816
P396 17JUN25 2017.4812 57929 1955 0 -123.8  -1795 -0.334502   5019342  0.294835    54  0.566259  0.0083 0.001154 0.001514 0.005577 -0.008323  0.174968 -0.120679  45.3095130491 -123.8228964701    54.56626
P396 17JUN26 2017.4839 57930 1955 1 -123.8  -1795 -0.334669   5019342  0.293102    54  0.575581  0.0083 0.001220 0.001545 0.005916 -0.002306  0.180671 -0.139045  45.3095130331 -123.8228964727    54.57558
P396 17JUN27 2017.4867 57931 1955 2 -123.8  -1795 -0.333997   5019342  0.290103    54  0.573142  0.0083 0.001189 0.001555 0.005866 -0.008878  0.122047 -0.149055  45.3095130058 -123.8228964646    54.57314
P396 17JUN28 2017.4894 57932 1955 3 -123.8  -1795 -0.334285   5019342  0.293234    54  0.575415  0.0083 0.001191 0.001529 0.005795 -0.013493  0.128732 -0.183026  45.3095130336 -123.8228964687    54.57542
P396 17JUN29 2017.4921 57933 1955 4 -123.8  -1795 -0.333166   5019342  0.293687    54  0.570997  0.0083 0.001181 0.001539 0.005708 -0.005186  0.125754 -0.126844  45.3095130373 -123.8228964549    54.57100
P396 17JUN30 2017.4949 57934 1955 5 -123.8  -1795 -0.333870   5019342  0.294043    54  0.571139  0.0083 0.001215 0.001549 0.005802  0.016153  0.096360 -0.142840  45.3095130402 -123.8228964644    54.57114
P396 17JUL01 2017.4976 57935 1955 6 -123.8  -1795 -0.333797   5019342  0.294099    54  0.566611  0.0083 0.001235 0.001574 0.005883 -0.047385  0.138120 -0.149289  45.3095130404 -123.8228964639    54.56661
P396 17JUL02 2017.5003 57936 1956 0 -123.8  -1795 -0.333745   5019342  0.291865    54  0.562755  0.0083 0.001183 0.001522 0.005627 -0.071166  0.074911 -0.113064  45.3095130199 -123.8228964637    54.56275
P396 17JUL03 2017.5031 57937 1956 1 -123.8  -1795 -0.332989   5019342  0.292394    54  0.575012  0.0083 0.001173 0.001514 0.005697 -0.008291  0.158412 -0.117286  45.3095130243 -123.8228964545    54.57501
P396 17JUL04 2017.5058 57938 1956 2 -123.8  -1795 -0.330819   5019342  0.293002    54  0.567067  0.0083 0.001169 0.001512 0.005636 -0.004779  0.131979 -0.112897  45.3095130295 -123.8228964273    54.56707
P396 17JUL05 2017.5086 57939 1956 3 -123.8  -1795 -0.332113   5019342  0.295224    54  0.568249  0.0083 0.001192 0.001513 0.005745 -0.002017  0.162732 -0.208831  45.3095130491 -123.8228964443    54.56825
P396 17JUL06 2017.5113 57940 1956 4 -123.8  -1795 -0.333655   5019342  0.296026    54  0.564943  0.0083 0.001246 0.001630 0.005970  0.017727  0.102459 -0.163561  45.3095130560 -123.8228964645    54.56494
P396 17JUL07 2017.5140 57941 1956 5 -123.8  -1795 -0.331784   5019342  0.294712    54  0.571410  0.0083 0.001199 0.001563 0.005739  0.015001  0.091593 -0.157766  45.3095130438 -123.8228964410    54.57141
P396 17JUL08 2017.5168 57942 1956 6 -123.8  -1795 -0.326447   5019342  0.289096    54  0.570620  0.0083 0.001193 0.001563 0.005750 -0.065044  0.128917 -0.148335  45.3095129929 -123.8228963734    54.57062
P396 17JUL09 2017.5195 57943 1957 0 -123.8  -1795 -0.329871   5019342  0.294640    54  0.574222  0.0083 0.001218 0.001593 0.005945 -0.009965  0.123942 -0.155579  45.3095130425 -123.8228964176    54.57422
P396 17JUL10 2017.5222 57944 1957 1 -123.8  -1795 -0.327050   5019342  0.290790    54  0.577209  0.0083 0.001201 0.001513 0.005851  0.008369  0.148720 -0.183981  45.3095130075 -123.8228963821    54.57721
P396 17JUL11 2017.5250 57945 1957 2 -123.8  -1795 -0.331894   5019342  0.294115    54  0.565234  0.0083 0.001206 0.001500 0.005699 -0.053205  0.164799 -0.154116  45.3095130370 -123.8228964443    54.56523
P396 17JUL12 2017.5277 57946 1957 3 -123.8  -1795 -0.332343   5019342  0.293754    54  0.568055  0.0083 0.001219 0.001542 0.005938 -0.043484  0.146397 -0.151968  45.3095130334 -123.8228964505    54.56806
P396 17JUL13 2017.5305 57947 1957 4 -123.8  -1795 -0.331654   5019342  0.292527    54  0.574406  0.0083 0.001266 0.001609 0.006178 -0.061397  0.196005 -0.203104  45.3095130221 -123.8228964422    54.57441
P396 17JUL14 2017.5332 57948 1957 5 -123.8  -1795 -0.331183   5019342  0.293569    54  0.569376  0.0083 0.001198 0.001531 0.005959 -0.003655  0.164715 -0.189340  45.3095130311 -123.8228964366    54.56938
P396 17JUL15 2017.5359 57949 1957 6 -123.8  -1795 -0.330899   5019342  0.294610    54  0.571781  0.0083 0.001221 0.001568 0.005921 -0.016929  0.153391 -0.174972  45.3095130401 -123.8228964335    54.57178
P396 17JUL16 2017.5387 57950 1958 0 -123.8  -1795 -0.330841   5019342  0.292983    54  0.567318  0.0083 0.001159 0.001535 0.005679  0.017389  0.134983 -0.085457  45.3095130251 -123.8228964332    54.56732
P396 17JUL17 2017.5414 57951 1958 1 -123.8  -1795 -0.332518   5019342  0.293999    54  0.577443  0.0083 0.001168 0.001573 0.005687 -0.005944  0.178892 -0.102199  45.3095130339 -123.8228964551    54.57744
P396 17JUL18 2017.5441 57952 1958 2 -123.8  -1795 -0.331173   5019342  0.293255    54  0.569425  0.0083 0.001216 0.001541 0.005754  0.020258  0.097928 -0.067414  45.3095130269 -123.8228964384    54.56943
P396 17JUL19 2017.5469 57953 1958 3 -123.8  -1795 -0.332427   5019342  0.292830    54  0.564853  0.0083 0.001209 0.001509 0.005768 -0.014194  0.170271 -0.181528  45.3095130227 -123.8228964548    54.56485
P396 17JUL20 2017.5496 57954 1958 4 -123.8  -1795 -0.331074   5019342  0.294296    54  0.571529  0.0083 0.001210 0.001544 0.005916 -0.012315  0.121871 -0.193077  45.3095130356 -123.8228964380    54.57153
P396 17JUL21 2017.5524 57955 1958 5 -123.8  -1795 -0.331965   5019342  0.293885    54  0.569323  0.0083 0.001162 0.001465 0.005530  0.045184  0.090207 -0.120758  45.3095130315 -123.8228964499    54.56932
P396 17JUL22 2017.5551 57956 1958 6 -123.8  -1795 -0.331594   5019342  0.296030    54  0.569049  0.0083 0.001143 0.001491 0.005485 -0.021393  0.115042 -0.130744  45.3095130505 -123.8228964456    54.56905
P396 17JUL23 2017.5578 57957 1959 0 -123.8  -1795 -0.333219   5019342  0.295591    54  0.573878  0.0083 0.001166 0.001501 0.005740 -0.046288  0.189659 -0.188405  45.3095130462 -123.8228964668    54.57388
P396 17JUL24 2017.5606 57958 1959 1 -123.8  -1795 -0.329253   5019342  0.290569    54  0.565582  0.0083 0.001202 0.001554 0.006005 -0.031929  0.173493 -0.198499  45.3095130006 -123.8228964167    54.56558
P396 17JUL25 2017.5633 57959 1959 2 -123.8  -1795 -0.332598   5019342  0.294607    54  0.570652  0.0083 0.001210 0.001482 0.005736 -0.027394  0.181427 -0.166597  45.3095130366 -123.8228964598    54.57065
P396 17JUL26 2017.5661 57960 1959 3 -123.8  -1795 -0.333234   5019342  0.294822    54  0.564878  0.0083 0.001179 0.001527 0.005826 -0.060496  0.172732 -0.156745  45.3095130382 -123.8228964684    54.56488
P396 17JUL27 2017.5688 57961 1959 4 -123.8  -1795 -0.332098   5019342  0.294671    54  0.569927  0.0083 0.001179 0.001540 0.005781 -0.065279  0.130461 -0.225055  45.3095130365 -123.8228964544    54.56993
P396 17JUL28 2017.5715 57962 1959 5 -123.8  -1795 -0.333374   5019342  0.295840    54  0.568871  0.0083 0.001221 0.001571 0.005999 -0.042470  0.139376 -0.178894  45.3095130467 -123.8228964711    54.56887
P396 17JUL29 2017.5743 57963 1959 6 -123.8  -1795 -0.331207   5019342  0.296668    54  0.567077  0.0083 0.001230 0.001518 0.005956 -0.021393  0.222670 -0.217114  45.3095130538 -123.8228964440    54.56708
P396 17JUL30 2017.5770 57964 1960 0 -123.8  -1795 -0.331078   5019342  0.293464    54  0.568339  0.0083 0.001171 0.001476 0.005695  0.012687  0.190429 -0.201870  45.3095130246 -123.8228964428    54.56834
P396 17JUL31 2017.5797 57965 1960 1 -123.8  -1795 -0.326659   5019342  0.291902    54  0.563352  0.0083 0.001278 0.001570 0.006152 -0.060715  0.186621 -0.187747  45.3095130102 -123.8228963869    54.56335
P396 17AUG01 2017.5825 57966 1960 2 -123.8  -1795 -0.329898   5019342  0.295111    54  0.567167  0.0083 0.001176 0.001525 0.005737 -0.037454  0.184938 -0.176067  45.3095130387 -123.8228964287    54.56717
P396 17AUG02 2017.5852 57967 1960 3 -123.8  -1795 -0.329251   5019342  0.297578    54  0.564671  0.0083 0.001220 0.001548 0.005837 -0.040796  0.148258 -0.171457  45.3095130606 -123.8228964209    54.56467
P396 17AUG03 2017.5880 57968 1960 4 -123.8  -1795 -0.330979   5019342  0.294748    54  0.571779  0.0083 0.001208 0.001536 0.005832 -0.020884  0.141096 -0.192217  45.3095130348 -123.8228964434    54.57178
P396 17AUG04 2017.5907 57969 1960 5 -123.8  -1795 -0.331348   5019342  0.294930    54  0.565921  0.0083 0.001259 0.001593 0.006185 -0.016830  0.192082 -0.122730  45.3095130361 -123.8228964485    54.56592
P396 17AUG05 2017.5934 57970 1960 6 -123.8  -1795 -0.330667   5019342  0.295976    54  0.577974  0.0083 0.001174 0.001529 0.005689  0.022753  0.186194 -0.095603  45.3095130451 -123.8228964403    54.57797
P396 17AUG06 2017.5962 57971 1961 0 -123.8  -1795 -0.331348   5019342  0.295141    54  0.563205  0.0083 0.001220 0.001577 0.006043 -0.057728  0.161160 -0.216113  45.3095130373 -123.8228964495    54.56320
P396 17AUG07 2017.5989 57972 1961 1 -123.8  -1795 -0.330629   5019342  0.297558    54  0.569670  0.0083 0.001262 0.001617 0.006282 -0.032225  0.152111 -0.187392  45.3095130587 -123.8228964408    54.56967
P396 17AUG08 2017.6016 57973 1961 2 -123.8  -1795 -0.333378   5019342  0.294374    54  0.564182  0.0083 0.001216 0.001525 0.005891 -0.045265  0.204250 -0.194580  45.3095130297 -123.8228964763    54.56418
P396 17AUG09 2017.6044 57974 1961 3 -123.8  -1795 -0.330706   5019342  0.297747    54  0.567177  0.0083 0.001243 0.001544 0.005966 -0.033443  0.226242 -0.140311  45.3095130597 -123.8228964427    54.56718
P396 17AUG10 2017.6071 57975 1961 4 -123.8  -1795 -0.330257   5019342  0.296617    54  0.562738  0.0083 0.001266 0.001573 0.006273 -0.014575  0.235415 -0.185418  45.3095130492 -123.8228964374    54.56274
P396 17AUG11 2017.6099 57976 1961 5 -123.8  -1795 -0.329982   5019342  0.292849    54  0.574787  0.0083 0.001303 0.001638 0.006370 -0.089299  0.179789 -0.137456  45.3095130149 -123.8228964344    54.57479
P396 17AUG12 2017.6126 57977 1961 6 -123.8  -1795 -0.331049   5019342  0.295518    54  0.570475  0.0083 0.001237 0.001549 0.006014  0.005297  0.146486 -0.188361  45.3095130386 -123.8228964485    54.57048
P396 17AUG13 2017.6153 57978 1962 0 -123.8  -1795 -0.331454   5019342  0.295273    54  0.573835  0.0083 0.001259 0.001599 0.006086 -0.085550  0.147638 -0.130357  45.3095130360 -123.8228964541    54.57383
P396 17AUG14 2017.6181 57979 1962 1 -123.8  -1795 -0.329035   5019342  0.294654    54  0.574897  0.0083 0.001245 0.001574 0.005955 -0.063742  0.230882 -0.188899  45.3095130301 -123.8228964237    54.57490
P396 17AUG15 2017.6208 57980 1962 2 -123.8  -1795 -0.331824   5019342  0.293866    54  0.569715  0.0083 0.001200 0.001534 0.005886 -0.025783  0.169294 -0.185709  45.3095130227 -123.8228964597    54.56971
P396 17AUG16 2017.6235 57981 1962 3 -123.8  -1795 -0.329309   5019342  0.294945    54  0.576105  0.0083 0.001181 0.001520 0.005765 -0.010048  0.133212 -0.195144  45.3095130320 -123.8228964281    54.57611
P396 17AUG17 2017.6263 57982 1962 4 -123.8  -1795 -0.333701   5019342  0.294939    54  0.556428  0.0083 0.001246 0.001631 0.006221 -0.051959  0.175110 -0.129898  45.3095130316 -123.8228964846    54.55643
P396 17AUG18 2017.6290 57983 1962 5 -123.8  -1795 -0.333096   5019342  0.296175    54  0.572452  0.0083 0.001254 0.001595 0.006108 -0.036705  0.129993 -0.205697  45.3095130424 -123.8228964774    54.57245
P396 17AUG19 2017.6318 57984 1962 6 -123.8  -1795 -0.330889   5019342  0.294616    54  0.573910  0.0083 0.001194 0.001536 0.005793  0.000544  0.199445 -0.152838  45.3095130280 -123.8228964497    54.57391
P396 17AUG20 2017.6345 57985 1963 0 -123.8  -1795 -0.330558   5019342  0.293257    54  0.569625  0.0083 0.002037 0.002471 0.009935  0.019314  0.147091 -0.130829  45.3095130155 -123.8228964459    54.56963
P396 17AUG21 2017.6372 57986 1963 1 -123.8  -1795 -0.331281   5019342  0.294475    54  0.567896  0.0083 0.001176 0.001566 0.005801 -0.037607  0.098599 -0.212171  45.3095130261 -123.8228964556    54.56790
P396 17AUG22 2017.6400 57987 1963 2 -123.8  -1795 -0.330881   5019342  0.295053    54  0.581473  0.0083 0.001187 0.001563 0.005780 -0.044688  0.164243 -0.123558  45.3095130309 -123.8228964510    54.58147
P396 17AUG23 2017.6427 57988 1963 3 -123.8  -1795 -0.332685   5019342  0.296984    54  0.574476  0.0083 0.001285 0.001599 0.006324 -0.035472  0.158317 -0.182352  45.3095130480 -123.8228964745    54.57448
P396 17AUG24 2017.6454 57989 1963 4 -123.8  -1795 -0.330124   5019342  0.294624    54  0.587927  0.0083 0.001182 0.001552 0.005793 -0.048335  0.142532 -0.156361  45.3095130264 -123.8228964423    54.58793
P396 17AUG25 2017.6482 57990 1963 5 -123.8  -1795 -0.331779   5019342  0.294562    54  0.579800  0.0083 0.001232 0.001615 0.006194 -0.104183  0.252955 -0.193131  45.3095130255 -123.8228964638    54.57980
P396 17AUG26 2017.6509 57991 1963 6 -123.8  -1795 -0.330843   5019342  0.293871    54  0.573816  0.0083 0.001253 0.001586 0.006213 -0.039489  0.217238 -0.225506  45.3095130189 -123.8228964524    54.57382
P396 17AUG27 2017.6537 57992 1964 0 -123.8  -1795 -0.331499   5019342  0.294149    54  0.581718  0.0083 0.001157 0.001510 0.005620  0.037427  0.171944 -0.150079  45.3095130211 -123.8228964612    54.58172
P396 17AUG28 2017.6564 57993 1964 1 -123.8  -1795 -0.330781   5019342  0.296106    54  0.568019  0.0083 0.001260 0.001580 0.006121 -0.050520  0.171250 -0.167457  45.3095130383 -123.8228964525    54.56802
P396 17AUG29 2017.6591 57994 1964 2 -123.8  -1795 -0.331204   5019342  0.295764    54  0.572141  0.0083 0.001241 0.001557 0.005978 -0.022285  0.131325 -0.140221  45.3095130349 -123.8228964584    54.57214
P396 17AUG30 2017.6619 57995 1964 3 -123.8  -1795 -0.331571   5019342  0.294714    54  0.579703  0.0083 0.001195 0.001526 0.005816  0.027620  0.143575 -0.186819  45.3095130251 -123.8228964635    54.57970
P396 17AUG31 2017.6646 57996 1964 4 -123.8  -1795 -0.330341   5019342  0.295987    54  0.580543  0.0083 0.001283 0.001618 0.006184 -0.059180  0.122130 -0.159693  45.3095130362 -123.8228964483    54.58054
P396 17SEP01 2017.6674 57997 1964 5 -123.8  -1795 -0.328618   5019342  0.296640    54  0.580016  0.0083 0.001223 0.001598 0.006072  0.029907  0.087184 -0.245187  45.3095130418 -123.8228964268    54.58002
P396 17SEP02 2017.6701 57998 1964 6 -123.8  -1795 -0.330726   5019342  0.295707    54  0.575315  0.0083 0.001215 0.001566 0.005944 -0.022220  0.109039 -0.169559  45.3095130330 -123.8228964542    54.57531
P396 17SEP03 2017.6728 57999 1965 0 -123.8  -1795 -0.330885   5019342  0.297448    54  0.574731  0.0083 0.001315 0.001630 0.006504 -0.042680  0.251835 -0.187981  45.3095130483 -123.8228964566    54.57473
P396 17SEP04 2017.6756 58000 1965 1 -123.8  -1795 -0.328347   5019342  0.293001    54  0.578953  0.0083 0.001236 0.001538 0.005991 -0.052123  0.215222 -0.179825  45.3095130080 -123.8228964247    54.57895
P396 17SEP05 2017.6783 58001 1965 2 -123.8  -1795 -0.329196   5019342  0.294362    54  0.574297  0.0083 0.001196 0.001521 0.005781 -0.009950  0.154825 -0.168280  45.3095130199 -123.8228964360    54.57430
P396 17SEP06 2017.6810 58002 1965 3 -123.8  -1795 -0.327851   5019342  0.294056    54  0.575238  0.0083 0.001280 0.001637 0.006219 -0.028363  0.187708 -0.273508  45.3095130168 -123.8228964193    54.57524
P396 17SEP07 2017.6838 58003 1965 4 -123.8  -1795 -0.329162   5019342  0.293337    54  0.576648  0.0083 0.001259 0.001604 0.006310 -0.025935  0.252029 -0.224922  45.3095130100 -123.8228964365    54.57665
P396 17SEP08 2017.6865 58004 1965 5 -123.8  -1795 -0.328947   5019342  0.294254    54  0.578409  0.0083 0.001258 0.001685 0.006247  0.015378  0.159756 -0.147500  45.3095130179 -123.8228964342    54.57841
P396 17SEP09 2017.6893 58005 1965 6 -123.8  -1795 -0.328189   5019342  0.294793    54  0.577869  0.0083 0.001265 0.001604 0.006175  0.031279  0.061472 -0.167238  45.3095130224 -123.8228964251    54.57787
P396 17SEP10 2017.6920 58006 1966 0 -123.8  -1795 -0.329650   5019342  0.293788    54  0.578161  0.0083 0.001238 0.001588 0.006036 -0.013081  0.132048 -0.149299  45.3095130130 -123.8228964442    54.57816
P396 17SEP11 2017.6947 58007 1966 1 -123.8  -1795 -0.328779   5019342  0.291853    54  0.577763  0.0083 0.001186 0.001523 0.005913  0.005389  0.223515 -0.189659  45.3095129952 -123.8228964335    54.57776
P396 17SEP12 2017.6975 58008 1966 2 -123.8  -1795 -0.327014   5019342  0.294435    54  0.583170  0.0083 0.001219 0.001520 0.005843 -0.025114  0.230979 -0.110514  45.3095130181 -123.8228964115    54.58317
P396 17SEP13 2017.7002 58009 1966 3 -123.8  -1795 -0.330332   5019342  0.294056    54  0.581870  0.0083 0.001281 0.001558 0.006039 -0.006052  0.180292 -0.095802  45.3095130143 -123.8228964543    54.58187
P396 17SEP14 2017.7029 58010 1966 4 -123.8  -1795 -0.328219   5019342  0.295199    54  0.580529  0.0083 0.001277 0.001611 0.006284  0.005587  0.158668 -0.177611  45.3095130243 -123.8228964278    54.58053
P396 17NOV15 2017.8727 58072 1975 3 -123.8  -1795 -0.325155   5019342  0.289177    54  0.574616  0.0083 0.001270 0.001581 0.006159 -0.104532  0.196674 -0.262490  45.3095129486 -123.8228964176    54.57462
P396 17NOV16 2017.8754 58073 1975 4 -123.8  -1795 -0.325578   5019342  0.290701    54  0.572020  0.0083 0.001361 0.001713 0.006803 -0.057318  0.195504 -0.200802  45.3095129620 -123.8228964235    54.57202
P396 17NOV17 2017.8782 58074 1975 5 -123.8  -1795 -0.327599   5019342  0.289855    54  0.563279  0.0083 0.001305 0.001721 0.006636 -0.054118  0.173844 -0.210945  45.3095129540 -123.8228964497    54.56328
P396 17NOV18 2017.8809 58075 1975 6 -123.8  -1795 -0.324103   5019342  0.288186    54  0.578875  0.0083 0.001261 0.001577 0.006061 -0.060632  0.200527 -0.120845  45.3095129387 -123.8228964056    54.57887
P396 17NOV19 2017.8836 58076 1976 0 -123.8  -1795 -0.324999   5019342  0.288575    54  0.569049  0.0083 0.001138 0.001498 0.005557 -0.033311  0.130212 -0.150915  45.3095129419 -123.8228964175    54.56905
P396 17NOV20 2017.8864 58077 1976 1 -123.8  -1795 -0.325936   5019342  0.288656    54  0.563354  0.0083 0.001286 0.001551 0.006182 -0.076803  0.281472 -0.197545  45.3095129422 -123.8228964299    54.56335
P396 17NOV21 2017.8891 58078 1976 2 -123.8  -1795 -0.326515   5019342  0.288418    54  0.569941  0.0083 0.001216 0.001582 0.005805  0.002664  0.131462 -0.132795  45.3095129397 -123.8228964377    54.56994
P396 17NOV22 2017.8919 58079 1976 3 -123.8  -1795 -0.325403   5019342  0.292221    54  0.562603  0.0083 0.001259 0.001620 0.006197 -0.080230  0.174223 -0.221529  45.3095129736 -123.8228964240    54.56260
P396 17NOV23 2017.8946 58080 1976 4 -123.8  -1795 -0.323334   5019342  0.288036    54  0.559337  0.0083 0.001304 0.001632 0.006344  0.013354  0.149445 -0.195791  45.3095129356 -123.8228963981    54.55934
P396 17NOV24 2017.8973 58081 1976 5 -123.8  -1795 -0.326344   5019342  0.288926    54  0.570165  0.0083 0.001271 0.001610 0.006265 -0.037845  0.192633 -0.150330  45.3095129433 -123.8228964370    54.57017
P396 17NOV25 2017.9001 58082 1976 6 -123.8  -1795 -0.324715   5019342  0.286969    54  0.571652  0.0083 0.001276 0.001616 0.006294 -0.045942  0.160790 -0.179349  45.3095129253 -123.8228964167    54.57165
P396 17NOV26 2017.9028 58083 1977 0 -123.8  -1795 -0.327064   5019342  0.289949    54  0.582084  0.0083 0.001202 0.001535 0.005785 -0.068673  0.102514 -0.149417  45.3095129518 -123.8228964471    54.58208
P396 17NOV27 2017.9055 58084 1977 1 -123.8  -1795 -0.326115   5019342  0.290352    54  0.577317  0.0083 0.001276 0.001643 0.006340 -0.039183  0.179153 -0.172760  45.3095129551 -123.8228964354    54.57732
P396 17NOV28 2017.9083 58085 1977 2 -123.8  -1795 -0.325323   5019342  0.289640    54  0.568910  0.0083 0.001298 0.001638 0.006363 -0.075519  0.167001 -0.139784  45.3095129483 -123.8228964258    54.56891
P396 17NOV29 2017.9110 58086 1977 3 -123.8  -1795 -0.326039   5019342  0.287178    54  0.571662  0.0083 0.001395 0.001772 0.006956 -0.076845  0.157993 -0.210903  45.3095129258 -123.8228964354    54.57166
P396 17NOV30 2017.9138 58087 1977 4 -123.8  -1795 -0.326541   5019342  0.286625    54  0.569856  0.0083 0.001351 0.001746 0.006960 -0.105261  0.160959 -0.251047  45.3095129205 -123.8228964423    54.56986
P396 17DEC01 2017.9165 58088 1977 5 -123.8  -1795 -0.326813   5019342  0.288570    54  0.566407  0.0083 0.001243 0.001583 0.006025 -0.031014  0.106100 -0.148040  45.3095129376 -123.8228964462    54.56641
P396 17DEC02 2017.9192 58089 1977 6 -123.8  -1795 -0.326520   5019342  0.289803    54  0.566371  0.0083 0.001242 0.001600 0.006182 -0.049328  0.178198 -0.222565  45.3095129484 -123.8228964429    54.56637
P396 17DEC03 2017.9220 58090 1978 0 -123.8  -1795 -0.326953   5019342  0.290647    54  0.578672  0.0083 0.001246 0.001600 0.006290 -0.057152  0.159965 -0.190827  45.3095129556 -123.8228964489    54.57867
P396 17DEC04 2017.9247 58091 1978 1 -123.8  -1795 -0.325590   5019342  0.288197    54  0.573942  0.0083 0.001209 0.001588 0.006097 -0.054801  0.067635 -0.203721  45.3095129333 -123.8228964320    54.57394
P396 17DEC05 2017.9274 58092 1978 2 -123.8  -1795 -0.324573   5019342  0.289131    54  0.563779  0.0083 0.001184 0.001543 0.005922 -0.026740  0.099336 -0.169790  45.3095129413 -123.8228964195    54.56378
P396 17DEC06 2017.9302 58093 1978 3 -123.8  -1795 -0.324006   5019342  0.288059    54  0.565303  0.0083 0.001373 0.001760 0.006876 -0.013876  0.152029 -0.262501  45.3095129313 -123.8228964127    54.56530
P396 17DEC07 2017.9329 58094 1978 4 -123.8  -1795 -0.326247   5019342  0.289429    54  0.561841  0.0083 0.001368 0.001681 0.006506 -0.031043  0.191590 -0.152383  45.3095129433 -123.8228964418    54.56184
P396 17DEC08 2017.9357 58095 1978 5 -123.8  -1795 -0.325566   5019342  0.287586    54  0.570121  0.0083 0.001238 0.001609 0.006058 -0.072141  0.177710 -0.143626  45.3095129264 -123.8228964336    54.57012
P396 17DEC09 2017.9384 58096 1978 6 -123.8  -1795 -0.324863   5019342  0.288576    54  0.568144  0.0083 0.001230 0.001586 0.006009 -0.063171  0.091680 -0.088410  45.3095129349 -123.8228964251    54.56814
P396 17DEC10 2017.9411 58097 1979 0 -123.8  -1795 -0.324892   5019342  0.289422    54  0.571529  0.0083 0.001190 0.001519 0.005683 -0.018657  0.110975 -0.156676  45.3095129422 -123.8228964259    54.57153
P396 17DEC11 2017.9439 58098 1979 1 -123.8  -1795 -0.326841   5019342  0.289725    54  0.570727  0.0083 0.001203 0.001522 0.005778 -0.058795  0.116383 -0.200633  45.3095129446 -123.8228964512    54.57073
P396 17DEC12 2017.9466 58099 1979 2 -123.8  -1795 -0.324710   5019342  0.290239    54  0.564457  0.0083 0.001174 0.001541 0.005696 -0.038169  0.061110 -0.187673  45.3095129489 -123.8228964245    54.56446
P396 17DEC13 2017.9493 58100 1979 3 -123.8  -1795 -0.326244   5019342  0.292252    54  0.560777  0.0083 0.001195 0.001555 0.005873 -0.072573  0.169178 -0.132554  45.3095129666 -123.8228964445    54.56078
P396 17DEC14 2017.9521 58101 1979 4 -123.8  -1795 -0.324002   5019342  0.290047    54  0.574725  0.0083 0.001257 0.001585 0.006086 -0.071025  0.169937 -0.115713  45.3095129464 -123.8228964164    54.57473
P396 17DEC15 2017.9548 58102 1979 5 -123.8  -1795 -0.326728   5019342  0.290847    54  0.564560  0.0083 0.001263 0.001592 0.006161 -0.037975  0.126773 -0.214765  45.3095129533 -123.8228964517    54.56456
P396 17DEC16 2017.9576 58103 1979 6 -123.8  -1795 -0.322754   5019342  0.291577    54  0.573411  0.0083 0.001372 0.001701 0.006710 -0.072312  0.164809 -0.156818  45.3095129595 -123.8228964015    54.57341
