site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu _latitude(deg) _longitude(deg) __height(m)
P403 13OCT24 2013.8125 56589 1763 4 -124.1  -3046 -0.481624   5325357  0.384391   284  0.677958  0.0083 0.000756 0.001036 0.003515  0.089385 -0.308069 -0.170408  48.0623215727 -124.1408755062   284.67796
P403 13OCT25 2013.8152 56590 1763 5 -124.1  -3046 -0.481044   5325357  0.385787   284  0.684013  0.0083 0.000757 0.001051 0.003500  0.100643 -0.294936 -0.179181  48.0623215849 -124.1408754989   284.68401
P403 13OCT26 2013.8179 56591 1763 6 -124.1  -3046 -0.480722   5325357  0.385323   284  0.677277  0.0083 0.000749 0.001041 0.003449  0.093358 -0.305844 -0.161053  48.0623215804 -124.1408754951   284.67728
P403 13OCT27 2013.8207 56592 1764 0 -124.1  -3046 -0.480589   5325357  0.383472   284  0.679825  0.0083 0.000765 0.001063 0.003514  0.109334 -0.289262 -0.151823  48.0623215634 -124.1408754938   284.67983
P403 13OCT28 2013.8234 56593 1764 1 -124.1  -3046 -0.481658   5325357  0.387721   284  0.684509  0.0083 0.000775 0.001062 0.003553  0.106578 -0.312934 -0.155786  48.0623216013 -124.1408755087   284.68451
P403 13OCT29 2013.8261 56594 1764 2 -124.1  -3046 -0.480081   5325357  0.384064   284  0.680259  0.0083 0.000769 0.001062 0.003518  0.115441 -0.304716 -0.166720  48.0623215680 -124.1408754880   284.68026
P403 13OCT30 2013.8289 56595 1764 3 -124.1  -3046 -0.481620   5325357  0.382864   284  0.685411  0.0083 0.000772 0.001067 0.003697  0.126072 -0.345367 -0.221169  48.0623215569 -124.1408755092   284.68541
P403 13OCT31 2013.8316 56596 1764 4 -124.1  -3046 -0.480607   5325357  0.383559   284  0.688158  0.0083 0.000763 0.001056 0.003576  0.090608 -0.318388 -0.156745  48.0623215628 -124.1408754961   284.68816
P403 13NOV01 2013.8344 56597 1764 5 -124.1  -3046 -0.480906   5325357  0.383165   284  0.680874  0.0083 0.000792 0.001080 0.003602  0.150241 -0.306560 -0.191959  48.0623215589 -124.1408755006   284.68087
P403 13NOV02 2013.8371 56598 1764 6 -124.1  -3046 -0.480551   5325357  0.385065   284  0.687640  0.0083 0.000807 0.001127 0.003790  0.111695 -0.344305 -0.159912  48.0623215756 -124.1408754964   284.68764
P403 13NOV03 2013.8398 56599 1765 0 -124.1  -3046 -0.480137   5325357  0.384235   284  0.685322  0.0083 0.000784 0.001073 0.003559  0.124064 -0.333036 -0.173484  48.0623215678 -124.1408754913   284.68532
P403 13NOV04 2013.8426 56600 1765 1 -124.1  -3046 -0.479894   5325357  0.386270   284  0.683770  0.0083 0.000764 0.001077 0.003495  0.096368 -0.308498 -0.178834  48.0623215858 -124.1408754886   284.68377
P403 13NOV05 2013.8453 56601 1765 2 -124.1  -3046 -0.481184   5325357  0.386057   284  0.686442  0.0083 0.000772 0.001094 0.003599  0.095223 -0.324124 -0.169070  48.0623215835 -124.1408755064   284.68644
P403 13NOV06 2013.8480 56602 1765 3 -124.1  -3046 -0.481123   5325357  0.385409   284  0.678633  0.0083 0.000761 0.001053 0.003525  0.106609 -0.320452 -0.184217  48.0623215774 -124.1408755061   284.67863
P403 13NOV07 2013.8508 56603 1765 4 -124.1  -3046 -0.480870   5325357  0.383133   284  0.680124  0.0083 0.000809 0.001096 0.003847  0.105312 -0.384256 -0.192789  48.0623215565 -124.1408755032   284.68012
P403 13NOV08 2013.8535 56604 1765 5 -124.1  -3046 -0.479412   5325357  0.385075   284  0.683996  0.0083 0.000770 0.001055 0.003561  0.098391 -0.339873 -0.160256  48.0623215736 -124.1408754842   284.68400
P403 13NOV09 2013.8563 56605 1765 6 -124.1  -3046 -0.481230   5325357  0.384180   284  0.688796  0.0083 0.000797 0.001128 0.003905  0.102752 -0.333661 -0.250750  48.0623215652 -124.1408755091   284.68880
P403 13NOV10 2013.8590 56606 1766 0 -124.1  -3046 -0.480189   5325357  0.385317   284  0.682655  0.0083 0.000774 0.001100 0.003626  0.084902 -0.322476 -0.187691  48.0623215751 -124.1408754956   284.68266
P403 13NOV11 2013.8617 56607 1766 1 -124.1  -3046 -0.477845   5325357  0.385604   284  0.675186  0.0083 0.000813 0.001115 0.003798  0.113759 -0.306468 -0.222075  48.0623215774 -124.1408754647   284.67519
P403 13NOV12 2013.8645 56608 1766 2 -124.1  -3046 -0.480028   5325357  0.381401   284  0.681843  0.0083 0.000770 0.001058 0.003565  0.101754 -0.324239 -0.155667  48.0623215392 -124.1408754945   284.68184
P403 13NOV13 2013.8672 56609 1766 3 -124.1  -3046 -0.481073   5325357  0.383071   284  0.680193  0.0083 0.000753 0.001039 0.003488  0.094864 -0.298766 -0.163237  48.0623215539 -124.1408755090   284.68019
P403 13NOV14 2013.8700 56610 1766 4 -124.1  -3046 -0.480405   5325357  0.383872   284  0.684785  0.0083 0.000755 0.001040 0.003496  0.092404 -0.311169 -0.170334  48.0623215607 -124.1408755006   284.68478
P403 13NOV15 2013.8727 56611 1766 5 -124.1  -3046 -0.479280   5325357  0.382301   284  0.688048  0.0083 0.000762 0.001048 0.003539  0.113681 -0.335179 -0.172433  48.0623215463 -124.1408754860   284.68805
P403 13NOV16 2013.8754 56612 1766 6 -124.1  -3046 -0.481305   5325357  0.382705   284  0.694579  0.0083 0.000772 0.001046 0.003538  0.105077 -0.310456 -0.179226  48.0623215495 -124.1408755136   284.69458
P403 13NOV17 2013.8782 56613 1767 0 -124.1  -3046 -0.482039   5325357  0.383553   284  0.687972  0.0083 0.000760 0.001042 0.003427  0.092056 -0.292799 -0.171543  48.0623215568 -124.1408755240   284.68797
P403 13NOV18 2013.8809 56614 1767 1 -124.1  -3046 -0.483022   5325357  0.383907   284  0.684397  0.0083 0.000781 0.001073 0.003631  0.099428 -0.318963 -0.185419  48.0623215597 -124.1408755377   284.68440
P403 13NOV19 2013.8836 56615 1767 2 -124.1  -3046 -0.479055   5325357  0.384060   284  0.684900  0.0083 0.000805 0.001092 0.003861  0.079136 -0.334098 -0.130801  48.0623215607 -124.1408754850   284.68490
P403 13NOV20 2013.8864 56616 1767 3 -124.1  -3046 -0.478244   5325357  0.383750   284  0.681746  0.0083 0.000748 0.001039 0.003408  0.087511 -0.280181 -0.148147  48.0623215575 -124.1408754746   284.68175
P403 13NOV21 2013.8891 56617 1767 4 -124.1  -3046 -0.477806   5325357  0.385785   284  0.676967  0.0083 0.000746 0.001041 0.003349  0.078661 -0.232739 -0.164158  48.0623215755 -124.1408754693   284.67697
P403 13NOV22 2013.8919 56618 1767 5 -124.1  -3046 -0.478900   5325357  0.384499   284  0.676211  0.0083 0.000756 0.001062 0.003457  0.072871 -0.282014 -0.142656  48.0623215636 -124.1408754845   284.67621
P403 13NOV23 2013.8946 56619 1767 6 -124.1  -3046 -0.478027   5325357  0.384655   284  0.673332  0.0083 0.000769 0.001054 0.003539  0.087247 -0.277013 -0.179644  48.0623215646 -124.1408754732   284.67333
P403 13NOV24 2013.8973 56620 1768 0 -124.1  -3046 -0.480101   5325357  0.383414   284  0.681890  0.0083 0.000757 0.001046 0.003527  0.100751 -0.305053 -0.145726  48.0623215531 -124.1408755016   284.68189
P403 13NOV25 2013.9001 56621 1768 1 -124.1  -3046 -0.478910   5325357  0.384670   284  0.676327  0.0083 0.000762 0.001063 0.003488  0.086300 -0.268081 -0.147049  48.0623215641 -124.1408754861   284.67633
P403 13NOV26 2013.9028 56622 1768 2 -124.1  -3046 -0.480380   5325357  0.383836   284  0.676987  0.0083 0.000773 0.001067 0.003600  0.115742 -0.302330 -0.166267  48.0623215562 -124.1408755063   284.67699
P403 13NOV27 2013.9055 56623 1768 3 -124.1  -3046 -0.479751   5325357  0.383955   284  0.680146  0.0083 0.000758 0.001049 0.003478  0.066097 -0.274277 -0.159195  48.0623215570 -124.1408754984   284.68015
P403 13NOV28 2013.9083 56624 1768 4 -124.1  -3046 -0.479957   5325357  0.382519   284  0.675379  0.0083 0.000760 0.001051 0.003477  0.088718 -0.286900 -0.161700  48.0623215437 -124.1408755017   284.67538
P403 13NOV29 2013.9110 56625 1768 5 -124.1  -3046 -0.480397   5325357  0.382288   284  0.679439  0.0083 0.000768 0.001049 0.003559  0.101466 -0.302796 -0.178623  48.0623215413 -124.1408755081   284.67944
P403 13NOV30 2013.9138 56626 1768 6 -124.1  -3046 -0.479409   5325357  0.384333   284  0.679610  0.0083 0.000756 0.001033 0.003528  0.109005 -0.334241 -0.156597  48.0623215593 -124.1408754954   284.67961
P403 13DEC01 2013.9165 56627 1769 0 -124.1  -3046 -0.482838   5325357  0.382150   284  0.680080  0.0083 0.000802 0.001067 0.003688  0.105747 -0.331646 -0.158676  48.0623215393 -124.1408755418   284.68008
P403 13DEC02 2013.9192 56628 1769 1 -124.1  -3046 -0.478458   5325357  0.384576   284  0.678871  0.0083 0.000794 0.001093 0.003634  0.086649 -0.306448 -0.148337  48.0623215608 -124.1408754836   284.67887
P403 13DEC03 2013.9220 56629 1769 2 -124.1  -3046 -0.479391   5325357  0.388252   284  0.673689  0.0083 0.000781 0.001080 0.003556  0.086196 -0.289478 -0.176861  48.0623215935 -124.1408754967   284.67369
P403 13DEC04 2013.9247 56630 1769 3 -124.1  -3046 -0.478888   5325357  0.386506   284  0.676341  0.0083 0.000746 0.001036 0.003344  0.103018 -0.260805 -0.153937  48.0623215775 -124.1408754904   284.67634
P403 13DEC05 2013.9274 56631 1769 4 -124.1  -3046 -0.481017   5325357  0.386899   284  0.677632  0.0083 0.000753 0.001068 0.003428  0.070373 -0.264244 -0.161586  48.0623215806 -124.1408755195   284.67763
P403 13DEC06 2013.9302 56632 1769 5 -124.1  -3046 -0.480497   5325357  0.387029   284  0.673752  0.0083 0.000754 0.001035 0.003422  0.071874 -0.264805 -0.173375  48.0623215815 -124.1408755130   284.67375
P403 13DEC07 2013.9329 56633 1769 6 -124.1  -3046 -0.479643   5325357  0.386794   284  0.670377  0.0083 0.000755 0.001051 0.003451  0.076311 -0.283463 -0.163890  48.0623215790 -124.1408755021   284.67038
P403 13DEC08 2013.9357 56634 1770 0 -124.1  -3046 -0.481147   5325357  0.383405   284  0.682819  0.0083 0.000748 0.001034 0.003441  0.093761 -0.272999 -0.197948  48.0623215482 -124.1408755227   284.68282
P403 13DEC09 2013.9384 56635 1770 1 -124.1  -3046 -0.480566   5325357  0.384428   284  0.678356  0.0083 0.000743 0.001025 0.003308  0.093063 -0.234987 -0.185958  48.0623215570 -124.1408755155   284.67836
P403 13DEC10 2013.9411 56636 1770 2 -124.1  -3046 -0.479029   5325357  0.385020   284  0.677487  0.0083 0.000755 0.001040 0.003395  0.084275 -0.266508 -0.155425  48.0623215620 -124.1408754953   284.67749
P403 13DEC11 2013.9439 56637 1770 3 -124.1  -3046 -0.479608   5325357  0.386318   284  0.672752  0.0083 0.000752 0.001027 0.003411  0.094016 -0.280195 -0.172194  48.0623215733 -124.1408755036   284.67275
P403 13DEC12 2013.9466 56638 1770 4 -124.1  -3046 -0.481650   5325357  0.384136   284  0.684108  0.0083 0.000772 0.001074 0.003512  0.094386 -0.281154 -0.164460  48.0623215534 -124.1408755315   284.68411
P403 13DEC13 2013.9493 56639 1770 5 -124.1  -3046 -0.480102   5325357  0.385181   284  0.683418  0.0083 0.000759 0.001044 0.003503  0.102191 -0.319413 -0.178585  48.0623215624 -124.1408755113   284.68342
P403 13DEC14 2013.9521 56640 1770 6 -124.1  -3046 -0.479975   5325357  0.383476   284  0.686166  0.0083 0.000774 0.001063 0.003591  0.122475 -0.316131 -0.201620  48.0623215467 -124.1408755101   284.68617
P403 13DEC15 2013.9548 56641 1771 0 -124.1  -3046 -0.482192   5325357  0.384906   284  0.689685  0.0083 0.000760 0.001066 0.003480  0.101394 -0.298920 -0.168959  48.0623215592 -124.1408755403   284.68969
P403 13DEC16 2013.9576 56642 1771 1 -124.1  -3046 -0.479320   5325357  0.385589   284  0.675030  0.0083 0.000760 0.001064 0.003513  0.107331 -0.290236 -0.170950  48.0623215650 -124.1408755023   284.67503
P403 13DEC17 2013.9603 56643 1771 2 -124.1  -3046 -0.479245   5325357  0.383931   284  0.677018  0.0083 0.000758 0.001035 0.003425  0.105511 -0.281390 -0.164946  48.0623215498 -124.1408755018   284.67702
P403 13DEC18 2013.9630 56644 1771 3 -124.1  -3046 -0.479450   5325357  0.387591   284  0.679661  0.0083 0.000754 0.001046 0.003389  0.095167 -0.265954 -0.166664  48.0623215823 -124.1408755051   284.67966
P403 13DEC19 2013.9658 56645 1771 4 -124.1  -3046 -0.479377   5325357  0.388335   284  0.680194  0.0083 0.000750 0.001033 0.003388  0.116693 -0.271389 -0.168129  48.0623215887 -124.1408755046   284.68019
P403 13DEC20 2013.9685 56646 1771 5 -124.1  -3046 -0.481270   5325357  0.385505   284  0.676436  0.0083 0.000766 0.001060 0.003507  0.104790 -0.289476 -0.174279  48.0623215629 -124.1408755305   284.67644
P403 13DEC21 2013.9713 56647 1771 6 -124.1  -3046 -0.480875   5325357  0.386670   284  0.682177  0.0083 0.000772 0.001072 0.003505  0.114878 -0.282679 -0.145583  48.0623215730 -124.1408755257   284.68218
P403 13DEC22 2013.9740 56648 1772 0 -124.1  -3046 -0.480068   5325357  0.386635   284  0.679997  0.0083 0.000760 0.001037 0.003501  0.114536 -0.330780 -0.150157  48.0623215723 -124.1408755154   284.68000
P403 13DEC23 2013.9767 56649 1772 1 -124.1  -3046 -0.480201   5325357  0.386551   284  0.674712  0.0083 0.000772 0.001064 0.003508  0.120693 -0.313619 -0.182365  48.0623215712 -124.1408755177   284.67471
P403 13DEC24 2013.9795 56650 1772 2 -124.1  -3046 -0.479392   5325357  0.385679   284  0.678037  0.0083 0.000768 0.001053 0.003499  0.093478 -0.317104 -0.158219  48.0623215630 -124.1408755074   284.67804
P403 13DEC25 2013.9822 56651 1772 3 -124.1  -3046 -0.478908   5325357  0.386473   284  0.676603  0.0083 0.000782 0.001059 0.003565  0.110818 -0.329820 -0.193991  48.0623215698 -124.1408755014   284.67660
P403 13DEC26 2013.9849 56652 1772 4 -124.1  -3046 -0.478849   5325357  0.386981   284  0.675546  0.0083 0.000771 0.001063 0.003501  0.090421 -0.279114 -0.184087  48.0623215741 -124.1408755011   284.67555
P403 13DEC27 2013.9877 56653 1772 5 -124.1  -3046 -0.477586   5325357  0.386557   284  0.673320  0.0083 0.000769 0.001039 0.003470  0.094436 -0.305036 -0.171011  48.0623215699 -124.1408754847   284.67332
P403 13DEC28 2013.9904 56654 1772 6 -124.1  -3046 -0.478093   5325357  0.387783   284  0.674260  0.0083 0.000750 0.001026 0.003373  0.079966 -0.279304 -0.150940  48.0623215806 -124.1408754920   284.67426
P403 13DEC29 2013.9932 56655 1773 0 -124.1  -3046 -0.478695   5325357  0.387537   284  0.669888  0.0083 0.000751 0.001025 0.003391  0.099763 -0.297932 -0.183643  48.0623215780 -124.1408755006   284.66989
P403 13DEC30 2013.9959 56656 1773 1 -124.1  -3046 -0.477928   5325357  0.386032   284  0.675715  0.0083 0.000773 0.001032 0.003484  0.106589 -0.312201 -0.192000  48.0623215641 -124.1408754908   284.67571
P403 13DEC31 2013.9986 56657 1773 2 -124.1  -3046 -0.479207   5325357  0.387582   284  0.679166  0.0083 0.000764 0.001034 0.003407  0.074727 -0.262820 -0.172982  48.0623215777 -124.1408755085   284.67917
P403 14JAN01 2014.0014 56658 1773 3 -124.1  -3046 -0.478208   5325357  0.387641   284  0.677122  0.0083 0.000762 0.001045 0.003449  0.069539 -0.294016 -0.164830  48.0623215779 -124.1408754956   284.67712
P403 14JAN02 2014.0041 56659 1773 4 -124.1  -3046 -0.478312   5325357  0.386845   284  0.678998  0.0083 0.000776 0.001045 0.003526  0.072236 -0.286921 -0.118676  48.0623215704 -124.1408754975   284.67900
P403 14JAN03 2014.0068 56660 1773 5 -124.1  -3046 -0.479532   5325357  0.383965   284  0.682997  0.0083 0.000790 0.001099 0.003536  0.080617 -0.221956 -0.160313  48.0623215442 -124.1408755143   284.68300
P403 14JAN04 2014.0096 56661 1773 6 -124.1  -3046 -0.477390   5325357  0.387229   284  0.676710  0.0083 0.000765 0.001044 0.003421  0.064728 -0.250125 -0.167478  48.0623215731 -124.1408754861   284.67671
P403 14JAN05 2014.0123 56662 1774 0 -124.1  -3046 -0.477606   5325357  0.386970   284  0.673339  0.0083 0.000759 0.001037 0.003389  0.055012 -0.242686 -0.203181  48.0623215705 -124.1408754895   284.67334
P403 14JAN06 2014.0151 56663 1774 1 -124.1  -3046 -0.478379   5325357  0.386676   284  0.676357  0.0083 0.000765 0.001060 0.003448  0.059008 -0.263101 -0.175918  48.0623215675 -124.1408755004   284.67636
P403 14JAN07 2014.0178 56664 1774 2 -124.1  -3046 -0.479295   5325357  0.388381   284  0.680766  0.0083 0.000762 0.001056 0.003509  0.080254 -0.303517 -0.160041  48.0623215825 -124.1408755132   284.68077
P403 14JAN08 2014.0205 56665 1774 3 -124.1  -3046 -0.480268   5325357  0.385657   284  0.682012  0.0083 0.000755 0.001037 0.003413  0.073208 -0.290499 -0.139196  48.0623215576 -124.1408755268   284.68201
P403 14JAN09 2014.0233 56666 1774 4 -124.1  -3046 -0.482332   5325357  0.384730   284  0.684288  0.0083 0.000787 0.001070 0.003605  0.091135 -0.277647 -0.188805  48.0623215489 -124.1408755550   284.68429
P403 14JAN10 2014.0260 56667 1774 5 -124.1  -3046 -0.482732   5325357  0.387594   284  0.685189  0.0083 0.000801 0.001099 0.003700  0.093003 -0.277902 -0.210070  48.0623215743 -124.1408755609   284.68519
P403 14JAN11 2014.0287 56668 1774 6 -124.1  -3046 -0.481806   5325357  0.385397   284  0.682246  0.0083 0.000788 0.001077 0.003570  0.062452 -0.282876 -0.122315  48.0623215542 -124.1408755489   284.68225
P403 14JAN12 2014.0315 56669 1775 0 -124.1  -3046 -0.482856   5325357  0.387869   284  0.683465  0.0083 0.000783 0.001060 0.003536  0.088725 -0.260943 -0.159345  48.0623215761 -124.1408755635   284.68347
P403 14JAN13 2014.0342 56670 1775 1 -124.1  -3046 -0.481255   5325357  0.385587   284  0.680572  0.0083 0.000771 0.001084 0.003538  0.052577 -0.264618 -0.123999  48.0623215553 -124.1408755426   284.68057
P403 14JAN14 2014.0370 56671 1775 2 -124.1  -3046 -0.480202   5325357  0.386153   284  0.674508  0.0083 0.000739 0.001035 0.003342  0.078365 -0.271050 -0.163254  48.0623215600 -124.1408755290   284.67451
P403 14JAN15 2014.0397 56672 1775 3 -124.1  -3046 -0.479121   5325357  0.388807   284  0.667323  0.0083 0.000744 0.001035 0.003309  0.097090 -0.267454 -0.137266  48.0623215835 -124.1408755150   284.66732
P403 14JAN16 2014.0424 56673 1775 4 -124.1  -3046 -0.480703   5325357  0.388651   284  0.669013  0.0083 0.000750 0.001043 0.003367  0.069434 -0.252283 -0.155005  48.0623215818 -124.1408755367   284.66901
P403 14JAN17 2014.0452 56674 1775 5 -124.1  -3046 -0.480483   5325357  0.388243   284  0.669676  0.0083 0.000762 0.001041 0.003380  0.093812 -0.241143 -0.120669  48.0623215777 -124.1408755343   284.66968
P403 14JAN18 2014.0479 56675 1775 6 -124.1  -3046 -0.480311   5325357  0.388954   284  0.672775  0.0083 0.000738 0.001036 0.003326  0.040383 -0.253490 -0.137654  48.0623215838 -124.1408755325   284.67278
P403 14JAN19 2014.0507 56676 1776 0 -124.1  -3046 -0.480283   5325357  0.389056   284  0.672486  0.0083 0.000740 0.001022 0.003324  0.052503 -0.258044 -0.171684  48.0623215843 -124.1408755326   284.67249
P403 14JAN20 2014.0534 56677 1776 1 -124.1  -3046 -0.480471   5325357  0.388385   284  0.670922  0.0083 0.000741 0.001035 0.003297  0.059253 -0.260230 -0.138028  48.0623215780 -124.1408755356   284.67092
P403 14JAN21 2014.0561 56678 1776 2 -124.1  -3046 -0.482072   5325357  0.388394   284  0.675333  0.0083 0.000758 0.001041 0.003415  0.046678 -0.280825 -0.140404  48.0623215777 -124.1408755576   284.67533
P403 14JAN22 2014.0589 56679 1776 3 -124.1  -3046 -0.480344   5325357  0.385775   284  0.671159  0.0083 0.000743 0.001037 0.003363  0.065610 -0.253185 -0.142391  48.0623215538 -124.1408755349   284.67116
P403 14JAN23 2014.0616 56680 1776 4 -124.1  -3046 -0.480999   5325357  0.385669   284  0.671621  0.0083 0.000745 0.001044 0.003373  0.047285 -0.260516 -0.146514  48.0623215525 -124.1408755442   284.67162
P403 14JAN24 2014.0643 56681 1776 5 -124.1  -3046 -0.481249   5325357  0.387534   284  0.672012  0.0083 0.000772 0.001070 0.003496  0.035423 -0.264038 -0.150422  48.0623215689 -124.1408755481   284.67201
P403 14JAN25 2014.0671 56682 1776 6 -124.1  -3046 -0.481620   5325357  0.387048   284  0.673603  0.0083 0.000757 0.001047 0.003384  0.040582 -0.264590 -0.127738  48.0623215642 -124.1408755536   284.67360
P403 14JAN26 2014.0698 56683 1777 0 -124.1  -3046 -0.481752   5325357  0.386674   284  0.677150  0.0083 0.000758 0.001038 0.003414  0.077188 -0.274574 -0.162745  48.0623215605 -124.1408755559   284.67715
P403 14JAN27 2014.0726 56684 1777 1 -124.1  -3046 -0.480725   5325357  0.387025   284  0.676919  0.0083 0.000761 0.001035 0.003391  0.074174 -0.267745 -0.140001  48.0623215633 -124.1408755426   284.67692
P403 14JAN28 2014.0753 56685 1777 2 -124.1  -3046 -0.482864   5325357  0.388250   284  0.680860  0.0083 0.000763 0.001048 0.003416  0.080401 -0.279238 -0.149766  48.0623215740 -124.1408755718   284.68086
P403 14JAN29 2014.0780 56686 1777 3 -124.1  -3046 -0.482238   5325357  0.386674   284  0.680995  0.0083 0.000772 0.001058 0.003456  0.046000 -0.250202 -0.134190  48.0623215594 -124.1408755639   284.68100
P403 14JAN30 2014.0808 56687 1777 4 -124.1  -3046 -0.482429   5325357  0.387674   284  0.685825  0.0083 0.000753 0.001041 0.003391  0.058009 -0.267355 -0.138188  48.0623215681 -124.1408755670   284.68583
P403 14JAN31 2014.0835 56688 1777 5 -124.1  -3046 -0.481506   5325357  0.386935   284  0.678785  0.0083 0.000740 0.001023 0.003315  0.060142 -0.258979 -0.179219  48.0623215611 -124.1408755551   284.67879
P403 14FEB01 2014.0862 56689 1777 6 -124.1  -3046 -0.481762   5325357  0.387002   284  0.678085  0.0083 0.000758 0.001039 0.003425  0.090091 -0.293190 -0.153267  48.0623215614 -124.1408755590   284.67809
P403 14FEB02 2014.0890 56690 1778 0 -124.1  -3046 -0.480164   5325357  0.389524   284  0.679465  0.0083 0.000779 0.001076 0.003507  0.034305 -0.248590 -0.118595  48.0623215837 -124.1408755381   284.67946
P403 14FEB03 2014.0917 56691 1778 1 -124.1  -3046 -0.481355   5325357  0.389800   284  0.675688  0.0083 0.000796 0.001079 0.003582  0.057365 -0.258323 -0.160835  48.0623215858 -124.1408755546   284.67569
P403 14FEB04 2014.0945 56692 1778 2 -124.1  -3046 -0.478651   5325357  0.390840   284  0.674430  0.0083 0.000761 0.001045 0.003395  0.068955 -0.277999 -0.172207  48.0623215948 -124.1408755189   284.67443
P403 14FEB05 2014.0972 56693 1778 3 -124.1  -3046 -0.480549   5325357  0.390940   284  0.667481  0.0083 0.000731 0.001049 0.003322  0.046303 -0.261218 -0.165970  48.0623215954 -124.1408755449   284.66748
P403 14FEB06 2014.0999 56694 1778 4 -124.1  -3046 -0.480899   5325357  0.390179   284  0.675067  0.0083 0.000733 0.001017 0.003297  0.083583 -0.255974 -0.183269  48.0623215882 -124.1408755500   284.67507
P403 14FEB07 2014.1027 56695 1778 5 -124.1  -3046 -0.480823   5325357  0.387921   284  0.682869  0.0083 0.000755 0.001029 0.003403  0.061582 -0.273265 -0.160486  48.0623215675 -124.1408755495   284.68287
P403 14FEB08 2014.1054 56696 1778 6 -124.1  -3046 -0.481267   5325357  0.387955   284  0.685354  0.0083 0.000764 0.001036 0.003588  0.112788 -0.345161 -0.224897  48.0623215675 -124.1408755560   284.68535
P403 14FEB09 2014.1081 56697 1779 0 -124.1  -3046 -0.480211   5325357  0.387951   284  0.683190  0.0083 0.000739 0.001002 0.003402  0.087813 -0.326397 -0.199669  48.0623215671 -124.1408755423   284.68319
P403 14FEB10 2014.1109 56698 1779 1 -124.1  -3046 -0.480048   5325357  0.386992   284  0.682267  0.0083 0.000781 0.001057 0.003535  0.071500 -0.329720 -0.155775  48.0623215581 -124.1408755406   284.68227
P403 14FEB11 2014.1136 56699 1779 2 -124.1  -3046 -0.481172   5325357  0.386709   284  0.683120  0.0083 0.000753 0.001048 0.003454  0.057341 -0.313252 -0.128769  48.0623215552 -124.1408755562   284.68312
P403 14FEB12 2014.1164 56700 1779 3 -124.1  -3046 -0.480328   5325357  0.383092   284  0.687081  0.0083 0.000768 0.001049 0.003490  0.081873 -0.314960 -0.130553  48.0623215224 -124.1408755454   284.68708
P403 14FEB13 2014.1191 56701 1779 4 -124.1  -3046 -0.480815   5325357  0.384040   284  0.687677  0.0083 0.000767 0.001047 0.003507  0.074765 -0.301479 -0.135269  48.0623215305 -124.1408755525   284.68768
P403 14FEB14 2014.1218 56702 1779 5 -124.1  -3046 -0.480958   5325357  0.385097   284  0.685287  0.0083 0.000763 0.001068 0.003446  0.083437 -0.292074 -0.165173  48.0623215397 -124.1408755549   284.68529
P403 14FEB15 2014.1246 56703 1779 6 -124.1  -3046 -0.480798   5325357  0.388403   284  0.679786  0.0083 0.000745 0.001022 0.003298  0.068308 -0.248439 -0.149857  48.0623215691 -124.1408755533   284.67979
P403 14FEB16 2014.1273 56704 1780 0 -124.1  -3046 -0.480392   5325357  0.384192   284  0.682944  0.0083 0.000765 0.001067 0.003495  0.078291 -0.300447 -0.127608  48.0623215309 -124.1408755483   284.68294
P403 14FEB17 2014.1300 56705 1780 1 -124.1  -3046 -0.481825   5325357  0.386662   284  0.684085  0.0083 0.000764 0.001057 0.003507  0.060187 -0.306984 -0.114968  48.0623215527 -124.1408755680   284.68408
P403 14FEB18 2014.1328 56706 1780 2 -124.1  -3046 -0.482847   5325357  0.385138   284  0.683020  0.0083 0.000813 0.001085 0.003595  0.069660 -0.282884 -0.184525  48.0623215387 -124.1408755823   284.68302
P403 14FEB19 2014.1355 56707 1780 3 -124.1  -3046 -0.477824   5325357  0.387164   284  0.678631  0.0083 0.000881 0.001211 0.003994  0.101938 -0.352121 -0.220670  48.0623215565 -124.1408755154   284.67863
P403 14FEB20 2014.1383 56708 1780 4 -124.1  -3046 -0.481317   5325357  0.388471   284  0.683820  0.0083 0.000799 0.001105 0.003663  0.115444 -0.317073 -0.214148  48.0623215679 -124.1408755628   284.68382
P403 14FEB21 2014.1410 56709 1780 5 -124.1  -3046 -0.479454   5325357  0.388718   284  0.681306  0.0083 0.000762 0.001053 0.003424  0.071895 -0.287166 -0.144531  48.0623215698 -124.1408755383   284.68131
P403 14FEB22 2014.1437 56710 1780 6 -124.1  -3046 -0.479746   5325357  0.388812   284  0.678777  0.0083 0.000781 0.001086 0.003543  0.081587 -0.295201 -0.172113  48.0623215703 -124.1408755427   284.67878
P403 14FEB23 2014.1465 56711 1781 0 -124.1  -3046 -0.480728   5325357  0.388510   284  0.681218  0.0083 0.000800 0.001093 0.003721  0.083942 -0.318033 -0.194900  48.0623215672 -124.1408755564   284.68122
P403 14FEB24 2014.1492 56712 1781 1 -124.1  -3046 -0.479805   5325357  0.389555   284  0.675959  0.0083 0.000748 0.001056 0.003350  0.083459 -0.269753 -0.145454  48.0623215763 -124.1408755445   284.67596
